B,7
r,0,0,13.058154,13.225846,0,0
r,1,0,10.990769,35.851078,0,0
r,2,0,11.034769,55.880306,0,0
r,3,0,10.966769,74.904617,0,0
r,0,1,9.016308,9.072923,0,0
r,1,1,9.003077,25.336615,0,0
r,2,1,9.006461,41.661232,0,0
r,3,1,9.012615,58.302460,0,0
r,4,0,10.304308,76.114464,0,0
r,0,2,8.936615,8.993231,0,0
r,1,2,8.975693,25.312307,0,0
r,2,2,9.018461,42.080307,0,0
r,3,2,8.956307,58.354153,0,0
r,4,1,8.958462,74.916924,0,0
r,5,0,10.116615,92.847382,0,0
r,0,3,9.064308,9.182462,0,0
r,1,3,8.999692,25.746155,0,0
r,2,3,9.016923,42.344616,0,0
r,3,3,8.985847,59.180000,0,0
r,4,2,8.966461,75.367386,0,0
r,5,1,8.988615,92.271690,0,0
t,0
r,1,4,8.891385,37.546768,0,0
r,2,4,9.019077,54.958462,0,0
r,3,4,9.015077,71.337234,0,0
r,4,3,8.988923,88.257843,0,0
r,0,4,10.237846,10.356000,0,2
r,1,5,9.033846,27.743999,0,0
r,2,5,9.000308,44.525230,0,0
r,3,5,9.018769,61.178768,0,0
r,4,4,8.968307,77.749229,0,0
r,5,2,8.989538,94.739693,0,0
r,0,5,9.021539,9.139692,0,2
r,1,6,9.003077,25.655693,0,0
r,2,6,9.002461,42.085846,0,0
r,3,6,9.010462,58.855999,0,0
r,4,5,8.992000,75.259079,0,0
r,5,3,8.970769,91.899689,0,0
t,0
r,0,6,8.984307,29.796309,1,3
r,1,7,9.004000,46.750771,0,0
r,2,7,9.014770,62.783077,0,0
r,3,7,8.988000,79.700310,0,0
r,0,7,8.896923,8.953539,0,3
r,1,8,9.027077,25.728924,0,0
r,2,8,9.031693,42.060001,0,0
r,3,8,9.008307,58.690769,0,0
r,4,6,10.129847,76.162766,0,0
r,5,4,8.989538,93.426460,0,0
chkState = 4, hence failing
t,0
r,0,8,9.653846,30.344616,1,4
r,1,9,9.002461,47.358463,0,0
r,2,9,9.015077,63.849232,0,0
r,0,9,8.928616,8.985230,0,4
r,1,10,8.980000,25.372000,0,0
r,2,10,9.138769,42.562462,0,0
r,3,10,9.062154,59.673229,0,0
r,4,7,9.009231,76.610458,0,0
r,5,5,8.967077,93.082771,0,0
r,0,10,9.171385,9.314154,0,4
r,1,11,9.051077,26.300308,0,0
r,2,11,9.131385,43.248615,0,0
r,3,11,9.031384,60.251694,0,0
r,4,8,8.995692,77.190460,0,0
r,5,6,8.992616,93.872307,0,0
r,0,11,9.135385,9.262154,0,4
r,1,12,9.052308,26.074461,0,0
r,2,12,9.130462,42.995998,0,0
r,3,12,9.024307,59.913540,0,0
r,4,9,8.993231,76.880615,0,0
r,5,7,8.993846,93.451080,0,0
r,0,12,9.114154,9.241538,0,4
r,1,13,9.051385,26.169231,0,0
r,2,13,9.133538,43.557537,0,0
r,3,13,9.031384,60.720615,0,0
r,4,10,9.023077,77.700615,0,0
r,5,8,9.024615,94.119385,0,0
r,0,13,9.094769,9.230461,0,4
r,1,14,9.056616,25.927076,0,0
r,2,14,9.117538,42.921539,0,0
r,3,14,9.028000,60.192001,0,0
r,4,11,9.013230,76.890465,0,0
r,5,9,9.004923,93.524612,0,0
r,0,14,9.147385,9.291077,0,4
r,1,15,9.051385,25.968924,0,0
r,2,15,9.134461,43.232307,0,0
r,3,15,9.031693,60.212002,0,0
r,4,12,8.993539,76.832619,0,0
r,5,10,9.028000,93.632309,0,0
r,0,15,9.139384,9.275692,0,4
r,1,16,9.056616,26.327692,0,0
r,2,16,9.128307,43.599075,0,0
r,3,16,9.028615,60.619076,0,0
r,4,13,9.012923,77.343384,0,0
r,5,11,9.005231,94.262154,0,0
r,0,16,9.149538,9.293231,0,4
r,1,17,9.053538,26.302769,0,0
r,2,17,9.140615,43.563385,0,0
r,3,17,9.023385,60.581844,0,0
r,4,14,9.023385,77.739693,0,0
r,5,12,9.024615,94.554771,0,0
r,0,17,9.149846,9.293538,0,4
r,1,18,9.054461,26.288307,0,0
r,2,18,9.140307,43.657230,0,0
r,3,18,9.027077,60.430462,0,0
r,4,15,8.993846,77.099075,0,0
r,5,13,9.029231,93.739075,0,0
r,0,18,9.137231,9.273539,0,4
r,1,19,9.055693,26.106462,0,0
r,2,19,9.129847,43.187386,0,0
r,3,19,9.026770,60.280617,0,0
