9,0
3,3,0,57.877537
3,0,0,70.882156
3,6,0,87.735077
3,4,0,105.537231
3,2,0,117.673233
3,5,0,123.738770
3,5,1,9.703692
3,1,1,14.664000
3,2,1,23.312923
3,4,1,34.266155
3,6,1,44.594769
3,2,2,10.550462
3,1,2,15.609846
3,4,2,20.984615
3,6,2,28.987692
3,3,2,48.259384
3,0,2,53.649231
3,5,2,58.980923
3,1,3,9.558154
3,4,3,14.543693
3,6,3,30.055077
3,2,3,43.480923
3,3,3,48.650463
3,0,3,81.794769
3,4,4,11.106153
3,1,4,16.398462
3,2,4,26.313538
3,6,4,37.517231
3,5,4,51.071384
3,4,5,9.475077
3,0,5,14.190461
3,1,5,39.069229
3,3,5,48.105232
3,2,6,9.463077
3,4,6,14.171692
3,1,6,31.892616
3,3,6,43.577232
3,6,6,48.939075
3,0,6,61.115383
3,3,7,10.040000
3,1,7,15.081538
3,4,7,23.931385
3,2,7,35.787384
3,6,7,44.150154
3,4,8,10.023077
3,6,8,15.055693
3,3,8,20.395384
3,5,8,25.667692
3,1,8,36.725845
3,0,8,47.158154
3,2,8,62.476307
3,6,9,9.372000
3,2,9,14.216000
3,4,9,24.412308
3,1,9,32.943386
3,0,9,44.211079
3,3,9,61.026768
3,5,9,83.786766
9,10
3,3,10,8.238153
3,4,10,16.637846
3,2,10,28.992308
3,6,10,37.441540
3,1,10,64.789230
3,0,10,70.121231
3,4,11,8.172000
3,6,11,13.121846
3,3,11,19.217539
3,2,11,39.063385
3,0,11,48.357540
3,1,11,75.676308
3,5,11,81.999382
3,1,12,7.503077
3,5,12,12.242461
3,2,12,25.422770
3,0,12,34.751999
3,4,12,41.647694
3,3,12,56.824001
3,3,13,7.474154
3,4,13,12.350769
3,0,13,24.296309
3,5,13,36.003693
3,1,13,45.027386
3,2,13,50.232922
3,6,14,8.082154
3,5,14,12.934770
3,3,14,19.811384
3,4,14,28.130770
3,0,14,34.762154
3,1,14,44.162155
3,2,14,77.883080
3,6,15,7.731385
3,0,15,12.613846
3,4,15,23.403692
3,2,15,30.464308
3,3,15,37.091076
3,5,15,45.792923
3,1,15,66.085541
3,3,16,8.017846
3,1,16,12.885231
3,2,16,22.626461
3,6,16,34.748924
3,0,16,45.507076
3,4,17,7.340615
3,6,17,12.428308
3,2,17,28.166462
3,0,17,40.157230
3,1,17,49.546154
3,5,17,69.240311
3,6,18,7.957846
3,2,18,12.942154
3,3,18,18.451077
3,5,18,26.936308
3,1,18,35.381229
3,4,18,44.701538
3,0,18,57.004307
3,4,19,6.958769
3,0,19,12.192307
3,1,19,21.507385
3,3,19,32.805229
9,20
3,3,20,31.048923
3,1,21,9.513846
3,3,21,14.952308
3,6,21,20.670155
3,4,21,26.754768
3,0,21,33.493847
3,2,21,38.816002
3,5,21,59.065540
3,4,22,9.405847
3,1,22,14.461846
3,2,22,33.659077
3,6,22,41.452923
3,0,22,47.692307
3,5,22,56.595387
3,1,23,11.582461
3,2,23,20.536615
3,3,23,26.612923
3,6,23,37.212307
3,4,23,49.076923
3,5,23,66.030151
3,6,24,9.642154
3,0,24,14.545231
3,5,24,19.911692
3,3,24,27.352615
3,2,24,32.831383
3,1,24,40.820000
3,6,25,9.283384
3,4,25,14.268000
3,3,25,19.768616
3,2,25,25.215076
3,0,25,30.968615
3,5,25,41.652924
3,1,25,61.804306
3,6,26,8.609231
3,3,26,13.250770
3,2,26,19.737539
3,1,26,25.139385
3,0,26,42.341232
3,4,26,47.824306
3,5,26,86.592613
3,4,27,8.895077
3,1,27,13.643077
3,2,27,19.319386
3,0,27,24.822462
3,6,27,38.748306
3,3,27,44.850769
3,5,27,64.378151
3,5,28,9.500923
3,0,28,14.239385
3,2,28,27.539692
3,6,28,38.745232
3,1,28,49.423386
3,3,28,61.078770
3,3,29,9.152000
3,4,29,13.781231
3,6,29,30.558769
3,5,29,35.858154
3,1,29,42.555386
3,0,29,47.887691
3,2,29,68.709541
9,30
3,3,30,20.429539
3,1,30,26.324308
3,5,30,42.688309
3,2,30,47.942768
3,4,30,83.383385
3,1,31,9.078154
3,6,31,13.860616
3,3,31,20.840616
3,4,31,34.604923
3,5,31,44.551693
3,0,31,54.491077
3,4,32,9.026770
3,6,32,13.780308
3,2,32,20.021538
3,5,32,26.383692
3,0,32,40.810463
3,3,32,46.362152
3,1,32,65.553535
3,6,33,8.997539
3,2,33,13.884923
3,1,33,19.682461
3,3,33,36.174770
3,0,33,62.484001
3,4,33,70.174461
3,6,34,8.324924
3,2,34,13.220307
3,4,34,19.085539
3,0,34,32.928307
3,1,34,38.695694
3,3,34,47.668617
3,0,35,9.887077
3,6,35,14.752615
3,2,35,26.640308
3,4,35,38.100307
3,1,35,48.023693
3,3,35,65.700310
3,3,36,9.217539
3,4,36,14.112000
3,1,36,21.919693
3,0,36,33.109539
3,5,36,42.165230
3,0,37,8.861231
3,1,37,13.638769
3,4,37,33.591385
3,5,37,42.559383
3,2,37,50.543999
3,3,37,66.021538
3,6,37,74.710464
3,3,38,8.835692
3,0,38,13.835077
3,5,38,19.262461
3,1,38,37.992615
3,2,38,43.362461
3,4,38,51.260616
3,6,38,56.567692
3,0,39,9.116923
3,3,39,14.110154
3,6,39,20.412615
3,4,39,25.632000
3,2,39,37.594769
3,5,39,42.919079
3,1,39,67.120308
9,40
3,1,40,9.036307
3,3,40,27.033846
3,4,40,33.007076
3,2,40,40.306152
2,5,40,41,42
3,1,41,11.932615
3,2,41,17.421846
3,6,41,36.809845
3,4,41,46.597538
3,0,41,85.171997
3,0,42,8.661538
3,6,42,13.672308
3,5,41,23.609539
3,1,42,29.112000
3,3,42,40.084000
3,2,42,45.690460
3,4,42,68.341232
3,1,43,8.961846
3,5,42,13.956000
3,4,43,25.840000
3,2,43,31.860308
3,3,43,36.961540
3,6,43,42.424614
3,0,43,47.919384
3,1,44,7.969846
3,2,44,12.942462
3,3,44,21.070154
3,6,44,26.276308
3,4,44,31.736000
3,0,44,37.211693
3,5,43,44.624310
3,6,45,7.933846
3,3,45,13.051077
3,5,44,30.707384
3,4,45,42.444000
3,1,45,47.468616
3,0,45,84.630768
