2,0,9,6,1250.073242,1250
2,0,9,7,1250.073486,1250
2,0,9,8,1250.074829,1250
2,0,9,9,1250.074463,1250
1,1,0,0,3442.178955,5
1,1,0,1,45.473232,5
1,1,0,2,45.443691,5
1,1,0,3,45.545231,5
1,1,0,4,45.443386,5
1,1,0,5,45.528000,5
1,1,0,6,45.517845,5
1,1,0,7,45.412308,5
1,1,0,8,45.538155,5
1,1,0,9,45.616001,5
1,1,1,0,45.487385,10
1,1,1,1,45.520309,10
1,1,1,2,45.701847,10
1,1,1,3,45.546768,10
1,1,1,4,45.657539,10
1,1,1,5,45.355999,10
1,1,1,6,45.439999,10
1,1,1,7,45.466461,10
1,1,1,8,45.542461,10
1,1,1,9,45.333229,10
1,1,2,0,68.195076,35
1,1,2,1,68.271690,35
1,1,2,2,68.109535,35
1,1,2,3,67.980309,35
1,1,2,4,68.056305,35
1,1,2,5,68.042152,35
1,1,2,6,68.126770,35
1,1,2,7,68.071388,35
1,1,2,8,68.053535,35
1,1,2,9,68.036003,35
1,1,3,0,90.595078,50
1,1,3,1,90.519691,50
1,1,3,2,90.642151,50
1,1,3,3,90.655998,50
1,1,3,4,90.696922,50
1,1,3,5,90.792305,50
1,1,3,6,68.199387,50
1,1,3,7,90.636925,50
1,1,3,8,90.682770,50
1,1,3,9,90.676308,50
1,1,4,0,135.796310,100
1,1,4,1,135.717224,100
1,1,4,2,135.816925,100
1,1,4,3,135.836609,100
1,1,4,4,135.744308,100
1,1,4,5,135.798462,100
1,1,4,6,135.681534,100
1,1,4,7,135.839996,100
1,1,4,8,135.731079,100
1,1,4,9,135.649536,100
1,1,5,0,271.217529,230
1,1,5,1,271.069855,230
1,1,5,2,271.230469,230
1,1,5,3,270.979706,230
1,1,5,4,248.772614,230
1,1,5,5,248.672928,230
1,1,5,6,248.808304,230
1,1,5,7,248.740005,230
1,1,5,8,270.959076,230
1,1,5,9,271.231689,230
1,1,6,0,428.689240,400
1,1,6,1,428.808014,400
1,1,6,2,406.341217,400
1,1,6,3,428.899078,400
1,1,6,4,428.849548,400
1,1,6,5,428.530762,400
1,1,6,6,429.133850,400
1,1,6,7,429.171692,400
1,1,6,8,428.857849,400
1,1,6,9,428.400604,400
1,1,7,0,676.928894,650
1,1,7,1,676.562134,650
1,1,7,2,654.410156,650
1,1,7,3,676.413818,650
1,1,7,4,676.399048,650
1,1,7,5,676.235413,650
1,1,7,6,672.355103,650
1,1,7,7,670.873535,650
1,1,7,8,692.231384,650
1,1,7,9,692.746155,650
1,1,8,0,916.531067,900
1,1,8,1,939.012024,900
1,1,8,2,938.347412,900
1,1,8,3,938.485535,900
1,1,8,4,938.315063,900
1,1,8,5,916.599976,900
1,1,8,6,938.138489,900
1,1,8,7,938.047058,900
1,1,8,8,938.286438,900
1,1,8,9,937.875977,900
1,1,9,0,1250.615723,1250
1,1,9,1,1272.916016,1250
1,1,9,2,1294.951050,1250
1,1,9,3,1294.970825,1250
1,1,9,4,1250.520874,1250
1,1,9,5,1272.682129,1250
1,1,9,6,1294.725830,1250
1,1,9,7,1294.992310,1250
1,1,9,8,1264.180908,1250
1,1,9,9,1282.957520,1250
2,1,0,0,5.076923,5
2,1,0,1,5.072923,5
2,1,0,2,5.077231,5
2,1,0,3,5.066462,5
2,1,0,4,5.071384,5
2,1,0,5,5.067077,5
2,1,0,6,5.077538,5
2,1,0,7,5.076000,5
2,1,0,8,5.076615,5
2,1,0,9,5.076923,5
2,1,1,0,10.073539,10
2,1,1,1,10.071384,10
2,1,1,2,10.076923,10
2,1,1,3,10.070154,10
2,1,1,4,10.075692,10
2,1,1,5,10.076923,10
2,1,1,6,10.077538,10
2,1,1,7,10.072000,10
2,1,1,8,10.077230,10
2,1,1,9,10.077230,10
2,1,2,0,35.077847,35
2,1,2,1,35.077232,35
2,1,2,2,35.074154,35
2,1,2,3,35.076000,35
2,1,2,4,35.071693,35
2,1,2,5,35.070152,35
2,1,2,6,35.071384,35
2,1,2,7,35.076923,35
2,1,2,8,35.072617,35
2,1,2,9,35.076923,35
2,1,3,0,50.073231,50
2,1,3,1,50.077847,50
2,1,3,2,50.066154,50
2,1,3,3,50.074463,50
2,1,3,4,50.069847,50
2,1,3,5,50.071075,50
2,1,3,6,50.077232,50
2,1,3,7,50.071693,50
2,1,3,8,50.073845,50
2,1,3,9,50.077232,50
2,1,4,0,100.074463,100
2,1,4,1,100.073235,100
2,1,4,2,100.078766,100
2,1,4,3,100.077538,100
2,1,4,4,100.074463,100
2,1,4,5,100.073540,100
2,1,4,6,100.076920,100
2,1,4,7,100.067696,100
2,1,4,8,100.076920,100
2,1,4,9,100.076920,100
2,1,5,0,230.072006,230
2,1,5,1,230.071686,230
2,1,5,2,230.071381,230
2,1,5,3,230.070465,230
2,1,5,4,230.077545,230
2,1,5,5,230.073532,230
2,1,5,6,230.072922,230
2,1,5,7,230.073227,230
2,1,5,8,230.066147,230
2,1,5,9,230.071381,230
2,1,6,0,400.076935,400
2,1,6,1,400.079071,400
2,1,6,2,400.067993,400
2,1,6,3,400.071075,400
2,1,6,4,400.077240,400
2,1,6,5,400.073242,400
2,1,6,6,400.071991,400
2,1,6,7,400.071991,400
2,1,6,8,400.071075,400
2,1,6,9,400.070160,400
2,1,7,0,650.070740,650
2,1,7,1,650.076904,650
2,1,7,2,650.076599,650
2,1,7,3,650.076294,650
2,1,7,4,650.073242,650
2,1,7,5,650.077209,650
2,1,7,6,650.071411,650
2,1,7,7,650.073853,650
2,1,7,8,650.070740,650
2,1,7,9,650.077209,650
2,1,8,0,900.076904,900
2,1,8,1,900.077515,900
2,1,8,2,900.077515,900
2,1,8,3,900.078125,900
2,1,8,4,900.077209,900
2,1,8,5,900.078125,900
2,1,8,6,900.076294,900
2,1,8,7,900.071716,900
2,1,8,8,900.073547,900
2,1,8,9,900.074463,900
2,1,9,0,1250.071411,1250
2,1,9,1,1250.070801,1250
2,1,9,2,1250.069214,1250
2,1,9,3,1250.074829,1250
2,1,9,4,1250.075684,1250
2,1,9,5,1250.071411,1250
2,1,9,6,1250.078125,1250
2,1,9,7,1250.076294,1250
2,1,9,8,1250.077271,1250
2,1,9,9,1250.076660,1250
