9,0
3,3,0,57.250462
3,2,0,64.856613
3,6,0,71.413849
3,5,0,77.214462
3,0,0,84.359077
3,4,1,10.945230
3,3,1,16.228924
3,2,1,21.913847
3,0,1,34.099998
3,1,1,66.129234
3,0,2,10.529538
3,5,2,15.816923
3,3,2,22.800308
3,1,2,34.434460
3,6,3,10.518769
3,2,3,16.065845
3,3,3,21.689539
3,0,3,32.180309
3,5,4,10.491076
3,3,4,15.656615
3,0,4,25.094461
3,4,4,30.311693
3,1,4,37.563385
3,2,5,9.496307
3,5,5,14.334461
3,4,5,19.911692
3,0,5,26.907692
3,3,5,35.470463
3,0,6,10.402769
3,3,6,20.413847
3,6,6,30.173845
3,1,7,11.029538
3,0,7,16.566769
3,2,7,24.396307
3,5,7,31.406155
3,6,7,37.820923
3,0,8,10.660000
3,6,8,21.307077
3,4,8,29.881231
3,0,9,11.267693
3,4,9,22.858768
3,3,9,28.929539
9,10
3,3,10,8.549539
3,5,10,15.072308
3,0,10,20.374769
3,6,10,26.106462
3,4,10,37.908924
3,5,11,8.481846
3,4,11,13.666462
3,2,11,19.977230
3,3,11,25.570154
3,3,12,7.814769
3,5,12,12.789230
3,0,12,18.234770
3,6,12,23.916307
3,2,12,30.760616
3,2,13,7.461846
3,3,13,12.691692
3,4,13,18.257231
3,0,13,23.889231
3,6,13,29.715693
3,1,14,7.750769
3,0,14,12.686153
3,3,14,18.206154
3,5,14,23.591999
3,2,14,30.383078
3,6,15,7.075692
3,0,15,12.159385
3,4,15,17.937538
3,1,15,24.900309
3,2,16,8.008307
3,4,16,12.621846
3,1,16,18.484922
3,6,16,24.113539
3,0,16,29.637846
3,5,17,8.292000
3,0,17,13.414154
3,3,17,25.052923
3,4,18,8.261230
3,2,18,13.356615
3,0,18,20.656923
3,5,18,29.507999
3,1,18,36.485538
3,4,19,7.588308
3,1,19,12.598769
3,2,19,19.670155
3,0,19,24.981846
3,5,19,30.382769
9,20
3,0,20,11.474462
3,3,20,18.605539
3,3,21,9.801847
3,2,21,14.644923
3,1,21,20.282461
3,4,21,27.518461
3,0,21,34.624001
3,3,22,9.424616
3,4,22,14.603385
3,5,22,21.582769
3,6,22,27.039692
3,0,23,9.362154
3,6,23,14.835077
3,5,23,20.718153
3,3,23,28.040922
3,4,23,36.263691
3,1,24,10.607385
3,2,24,15.957846
3,5,24,21.545538
3,4,24,27.281538
3,0,24,32.900925
3,6,25,12.524307
3,1,25,18.044308
3,2,25,23.531385
3,2,26,9.267385
3,0,26,14.429231
3,3,26,20.755384
3,6,26,26.071384
3,0,27,9.553231
3,1,27,14.539692
3,4,27,20.042768
3,2,27,25.471384
3,5,27,33.083076
3,4,28,8.558769
3,0,28,13.780000
3,2,28,23.103384
3,3,28,28.434462
3,3,29,8.852000
3,5,29,13.711385
3,2,29,19.887384
3,4,29,26.855692
3,1,29,33.189537
9,30
3,0,30,11.620615
3,2,30,18.941538
3,5,30,24.751692
3,3,30,30.518154
3,3,31,10.074462
3,5,31,19.834768
3,2,31,25.277231
3,1,32,30.869539
3,5,32,9.032308
3,4,32,13.733539
3,3,32,19.243076
3,1,33,25.212616
3,4,33,8.676923
3,5,33,13.819385
3,3,33,20.500307
3,1,34,27.301231
3,6,33,34.305847
3,2,33,39.615383
3,3,34,8.647385
3,5,34,13.536615
3,2,34,19.098461
3,4,34,24.781847
3,0,34,33.885540
3,4,35,10.208923
3,0,35,15.412616
3,3,35,20.921539
3,5,35,26.399385
3,2,35,32.022770
3,0,36,8.902154
3,2,36,13.681847
3,6,36,20.954153
3,3,36,27.848923
3,1,37,33.166462
3,4,36,38.662460
3,2,37,13.108615
3,5,37,18.562769
3,1,38,26.896307
3,4,37,33.335693
3,4,38,8.194154
3,6,38,13.077538
3,2,38,18.805845
3,0,38,27.344616
3,1,39,32.713539
3,5,39,11.465538
3,4,39,17.180000
3,2,39,25.693539
3,1,40,31.042461
9,40
