9,0
3,0,0,57.585846
2,5,0,7,1
3,0,1,10.659385
3,5,1,17.113846
3,2,1,23.135693
3,4,1,28.647078
3,1,2,9.602769
3,5,2,17.389538
3,3,2,22.694155
3,2,2,36.598152
3,0,3,10.820000
3,3,3,16.016001
3,5,3,24.015385
3,4,3,29.208923
3,2,3,34.658768
3,1,3,40.116615
3,6,4,9.529846
3,3,4,14.734769
3,4,4,20.164309
3,2,4,25.299999
3,1,4,30.817230
3,0,4,37.017231
3,4,5,9.796616
3,5,5,14.640615
3,0,5,20.292923
3,6,6,10.426461
3,5,6,16.017847
3,0,6,22.168922
3,4,6,29.539692
3,1,7,9.760615
3,4,7,14.577230
3,0,7,20.223078
3,5,7,26.402462
3,2,7,34.971691
3,3,8,9.372616
3,4,8,14.222462
3,5,8,19.939077
3,1,8,26.760307
3,6,8,34.110767
3,0,9,10.633846
3,2,9,16.167385
3,4,9,24.019384
3,1,9,31.299999
3,6,9,38.503693
9,10
3,0,10,10.144615
3,5,10,16.372616
3,2,10,22.694155
3,4,10,28.343384
3,6,10,37.078461
3,0,11,7.845846
3,1,11,13.126462
3,6,11,19.440924
3,2,11,24.656000
3,6,12,8.134461
3,2,12,13.366462
3,0,12,20.436924
3,4,12,25.642769
3,3,12,32.389233
3,6,13,7.781538
3,5,13,12.761847
3,2,13,19.410154
3,1,13,25.000616
3,6,14,7.110462
3,1,14,12.116000
3,2,14,20.680614
3,5,14,25.871077
3,0,14,32.336617
3,0,15,8.041231
3,1,15,13.160923
3,3,15,18.643385
3,5,15,24.095078
3,3,16,9.608308
3,4,16,23.783077
3,0,16,31.481846
3,1,17,7.335692
3,0,17,12.582769
3,5,17,19.176615
3,3,17,26.925846
3,6,17,34.157845
3,6,18,7.626769
3,5,18,12.856615
3,1,18,18.582153
3,0,18,24.117231
3,3,18,29.965847
3,6,19,6.953231
3,5,19,11.956307
3,3,19,17.447077
3,0,19,23.059385
3,4,19,28.553539
9,20
3,3,20,19.452616
3,5,21,9.524615
3,6,21,15.127384
3,0,21,22.645231
3,1,22,10.677846
3,0,22,15.923693
3,4,22,21.774155
3,2,22,27.880308
3,5,22,33.477230
3,5,23,8.714154
3,2,23,14.086769
3,6,23,21.452307
3,0,23,30.386154
3,6,24,9.636000
3,0,24,14.792615
3,5,24,20.582153
3,1,24,32.119694
3,6,25,9.276615
