9,0
3,3,0,57.253231
3,0,0,70.240311
3,6,0,87.119690
3,5,0,92.566460
3,4,0,104.886154
3,2,0,117.040619
3,4,1,10.960308
3,2,-1610612735,16.111385
3,1,1,24.519384
3,5,1,30.464615
3,1,2,9.587384
3,4,2,14.542154
3,5,2,22.154461
3,2,2,32.494461
3,6,2,44.783386
3,0,2,50.182770
3,3,2,82.928612
3,6,3,9.877846
3,5,3,14.714461
3,4,3,20.315384
3,3,3,38.445847
3,2,3,43.837845
3,0,3,49.257847
3,1,3,69.248619
3,3,4,13.703384
3,2,4,26.992924
3,1,4,32.295692
3,5,4,43.429230
3,6,4,52.298771
3,4,4,81.802773
3,5,5,13.056308
3,0,5,36.261230
3,1,5,44.026154
3,3,5,49.183079
3,4,5,61.438152
3,2,6,9.460923
3,5,6,14.288923
3,0,6,19.862154
3,4,6,35.663692
3,1,6,41.088924
3,6,6,48.994152
3,3,6,74.414459
3,4,7,9.724923
3,2,7,14.667077
3,5,7,26.207384
3,1,7,45.804001
3,0,7,61.017231
3,6,8,10.360000
3,5,8,15.790462
3,3,8,34.120617
3,0,8,41.367077
3,1,8,52.164001
3,2,8,90.426460
3,4,9,10.304308
3,5,9,15.200923
3,2,9,30.350769
3,0,9,37.734154
3,1,9,43.037231
3,3,9,48.447079
3,6,9,60.476616
9,10
3,1,10,8.239693
3,4,10,13.699693
3,5,10,32.509232
3,6,10,37.755386
3,2,10,45.494770
3,0,10,57.623077
3,1,11,8.158154
3,2,11,13.104615
3,0,11,18.560616
3,3,11,27.651691
3,4,11,47.393230
3,6,11,77.971382
3,1,12,7.445539
3,5,12,12.332616
3,0,12,17.798462
3,3,12,23.245846
3,4,12,28.791693
3,2,12,44.276615
3,3,13,7.094461
3,4,13,22.926153
3,0,13,34.340000
3,1,13,43.852306
3,2,13,49.803692
3,5,14,7.383077
3,2,14,12.236308
3,6,14,18.230770
3,4,14,25.006462
3,1,14,32.247383
3,3,14,39.393230
3,4,15,8.308308
3,2,15,12.942769
3,5,15,18.552616
3,1,15,24.154461
3,3,15,31.113846
3,0,15,37.853848
3,6,15,52.387386
3,3,16,7.321231
3,2,16,12.070154
3,6,16,23.151691
3,4,16,28.608000
3,1,16,49.416000
3,5,16,63.309845
3,2,17,7.924923
3,6,17,18.437845
3,5,17,24.532000
3,0,17,31.331692
3,3,17,42.002155
3,4,17,49.893230
3,1,17,57.911385
3,2,18,6.933231
3,0,18,11.698770
3,1,18,28.691385
3,3,18,34.125538
3,6,18,39.565540
3,5,18,47.024307
3,4,18,66.466156
3,1,19,7.228000
3,6,19,11.846769
3,4,19,20.520000
3,3,19,29.597847
3,0,19,39.636616
3,2,19,44.983383
3,5,19,80.735382
9,20
3,0,20,19.204615
3,5,20,42.539078
3,3,20,50.362770
3,4,21,9.436615
3,6,21,25.475077
3,1,21,30.769539
3,0,21,54.145847
3,6,22,8.740616
3,1,22,13.545231
3,0,22,22.652615
