1,7
3,0,0,12.425231,12.588923,0,0
3,4,0,12.643077,36.806770,0,0
3,3,0,11.078154,56.824001,0,0
3,5,0,10.973230,76.517540,0,0
3,1,0,10.059077,10.115385,0,0
3,5,1,9.147385,27.647385,0,0
3,3,1,9.040308,44.655075,0,0
3,2,0,11.049231,63.487999,0,0
3,4,1,8.967692,80.288612,0,0
3,6,0,10.051077,10.107693,0,0
3,1,1,9.140615,27.414770,0,0
3,3,2,9.180000,44.852924,0,0
3,5,2,9.147385,61.843693,0,0
3,4,2,9.001846,78.824615,0,0
3,2,1,10.078154,10.134461,0,0
3,4,3,9.134769,28.052000,0,0
3,1,2,9.211692,44.984924,0,0
3,3,3,9.117230,62.611076,0,0
3,5,3,9.122154,79.710152,0,0
3,6,1,9.475693,9.532308,0,0
3,4,4,9.160308,26.493847,0,0
3,0,1,9.185538,43.741848,0,0
3,2,2,9.160923,61.211693,0,0
3,3,4,9.092615,78.365234,0,0
3,1,3,9.480923,9.537230,0,0
3,5,4,9.178769,26.677847,0,0
3,6,2,9.177539,43.952614,0,0
3,3,5,9.142154,61.604614,0,0
3,4,5,9.087384,78.508308,0,0
3,2,3,9.488308,9.544616,0,0
3,1,4,9.170462,26.498770,0,0
3,3,6,9.157846,43.841846,0,0
3,5,5,9.167692,61.390770,0,0
3,0,2,9.069846,78.472000,0,0
3,6,3,9.441846,9.498154,0,0
3,5,6,9.153846,26.892616,0,0
3,3,7,9.193846,44.201538,0,0
3,0,3,9.133231,61.758152,0,0
3,4,6,9.110769,79.080307,0,0
3,2,4,9.402154,9.458462,0,0
3,1,5,9.167692,26.404615,0,0
3,6,4,9.157846,43.966770,0,0
3,0,4,9.174154,61.351078,0,0
3,3,8,9.086461,78.584305,0,0
3,5,7,10.043693,10.100000,0,0
3,0,5,9.162461,27.328308,0,0
3,2,5,9.188616,44.667385,0,0
3,6,5,9.133538,62.404922,0,0
3,4,7,9.095077,79.452614,0,0
3,3,9,10.046461,10.103077,0,0
3,0,6,9.154769,27.544308,0,0
3,6,6,9.162154,44.867077,0,0
3,5,8,9.157846,61.962463,0,0
3,2,6,9.090154,79.497536,0,0
3,1,6,9.424308,9.480616,0,0
3,0,7,9.154462,26.594154,0,0
3,3,10,9.192616,43.913231,0,0
3,5,9,9.202769,61.657845,0,0
3,6,7,9.143077,78.813843,0,0
3,4,8,10.312923,10.369231,0,0
3,2,7,9.186769,28.589231,0,0
3,0,8,9.162154,46.334770,0,0
3,6,8,9.139077,63.919693,0,0
3,1,7,9.109846,80.906151,0,0
3,5,10,9.585846,9.642462,0,0
3,4,9,9.282461,27.102770,0,0
3,6,9,9.190154,44.907383,0,0
3,0,9,9.175693,62.287075,0,0
3,2,8,9.132615,79.572617,0,0
3,3,11,9.545231,9.601846,0,0
3,4,10,9.307693,27.011692,0,0
3,0,10,9.244000,44.966461,0,0
3,1,8,9.212923,62.683998,0,0
3,2,9,9.178154,80.361229,0,0
3,5,11,9.454461,9.511077,0,0
3,3,12,9.303385,27.094461,0,0
3,2,10,9.246769,45.132000,0,0
3,4,11,9.216923,62.932922,0,0
3,6,10,9.227693,80.764618,0,0
3,0,11,10.168000,10.224615,0,0
3,4,12,9.266154,28.360924,0,0
3,5,12,9.212615,46.351078,0,0
3,3,13,9.318153,64.353539,0,0
3,1,9,9.228923,82.371078,0,0
3,6,11,9.491385,9.548000,0,0
3,1,10,9.256000,26.876923,0,0
3,2,11,9.304308,45.044308,0,0
3,4,13,9.212923,62.344002,0,0
3,3,14,9.265846,80.016922,0,0
3,5,13,9.496000,9.552615,0,0
3,2,12,9.258769,26.920923,0,0
3,6,12,9.262154,45.127075,0,0
3,0,12,9.284616,63.047386,0,0
3,4,14,9.269846,80.829536,0,0
3,1,11,9.460923,9.517538,0,0
3,6,13,9.271692,27.199692,0,0
3,3,15,9.306461,45.498463,0,0
3,0,13,9.255077,63.397232,0,0
3,4,15,9.239693,81.394157,0,0
3,2,13,9.498154,9.554461,0,0
3,0,14,9.260923,27.311077,0,0
3,1,12,9.261847,45.349537,0,0
3,5,14,9.284616,63.273232,0,0
3,6,13,9.748923,81.593536,0,0
3,4,16,10.142769,10.199385,0,0
3,5,15,9.270769,28.401846,0,0
3,1,13,9.306461,46.423386,0,0
3,6,14,9.256616,64.347694,0,0
3,2,14,9.243384,82.384003,0,0
3,3,16,9.495692,9.552308,0,0
3,4,17,9.260923,27.292307,0,0
3,0,15,9.261847,45.262768,0,0
3,5,16,9.286154,63.176617,0,0
