B,7
r,3,26,9.110154,61.195076,0,0
r,4,24,9.062462,78.167076,0,0
r,5,21,9.048000,95.292000,0,0
r,0,25,9.171692,9.299692,0,4
r,1,27,9.088615,26.708923,0,1
r,2,27,9.113539,43.800617,0,0
r,3,27,9.131385,60.945847,0,0
r,4,25,9.062462,78.014153,0,0
r,5,22,9.048000,95.096001,0,0
r,0,26,9.149231,9.277231,0,4
r,1,28,9.112000,26.501230,0,1
r,2,28,9.100000,43.201229,0,0
r,3,28,9.110461,59.948002,0,0
r,4,26,9.062154,76.792923,0,0
r,5,23,9.036000,93.880615,0,0
r,0,27,9.159693,9.295077,0,4
r,1,29,9.088923,26.442154,0,1
r,2,29,9.099384,43.439384,0,0
r,3,29,9.132000,60.792923,0,0
r,4,27,9.062154,77.821846,0,0
r,5,24,9.039077,94.981850,0,0
r,0,28,9.148923,9.276923,0,4
r,1,30,9.100000,26.632307,0,1
r,2,30,9.102154,43.123692,0,0
r,3,30,9.107693,60.262463,0,0
r,4,28,9.062154,77.125542,0,0
r,5,25,9.039077,94.214462,0,0
r,0,29,9.148923,9.276308,0,4
r,1,31,9.086461,26.434462,0,1
r,2,31,9.100924,43.427692,0,0
r,3,31,9.131077,60.577232,0,0
r,4,29,9.062462,77.638153,0,0
r,5,26,9.048307,94.945541,0,0
r,0,30,9.148923,9.276923,0,4
r,1,32,9.112000,26.602461,0,1
r,2,32,9.101846,43.196922,0,0
r,3,32,9.108308,60.451385,0,0
r,4,30,9.074154,77.392616,0,0
r,5,27,9.059692,94.586769,0,0
r,0,31,9.148923,9.276923,0,4
r,1,33,9.100616,26.642769,0,1
r,2,33,9.099384,43.396000,0,0
r,3,33,9.110461,60.607079,0,0
r,4,31,9.061846,77.321846,0,0
r,5,28,9.060308,94.575691,0,0
r,0,32,9.149231,9.277231,0,4
r,1,34,9.100000,26.562155,0,1
r,2,34,9.122769,43.117847,0,0
r,3,34,9.108308,60.647076,0,0
r,4,32,9.064308,77.272614,0,0
r,5,29,9.048000,94.447998,0,0
r,0,33,9.171692,9.299692,0,4
r,1,35,9.088923,26.708923,0,1
r,2,35,9.113231,43.784000,0,0
r,3,35,9.110154,60.660923,0,0
r,4,33,9.061846,77.609230,0,0
r,5,30,9.037230,94.560310,0,0
r,0,34,9.171692,9.299692,0,4
r,1,36,9.088615,26.713846,0,1
r,2,36,9.111077,43.922462,0,0
r,3,36,9.108000,61.231384,0,0
r,4,34,9.061846,78.309227,0,0
r,5,31,9.036000,95.270462,0,0
r,0,35,9.171385,9.299385,0,4
r,1,37,9.090154,26.704308,0,1
r,2,37,9.100000,43.225540,0,0
r,3,37,9.110461,59.953232,0,0
r,4,35,9.064308,77.023384,0,0
r,5,32,9.047692,94.152618,0,0
r,0,36,9.171385,9.299385,0,4
r,1,38,9.088307,26.707384,0,1
r,2,38,9.100000,43.581539,0,0
r,3,38,9.110461,60.422153,0,0
r,4,36,9.061846,77.458458,0,0
r,5,33,9.048000,94.570152,0,0
r,0,37,9.169230,9.297231,0,4
r,1,39,9.088923,26.431999,0,1
r,2,39,9.100307,43.509537,0,0
r,3,39,9.107077,60.352615,0,0
r,4,37,9.062154,77.187691,0,0
r,5,34,9.038769,94.092613,0,0
r,0,38,9.148923,9.276308,0,4
r,1,40,9.088615,26.426462,0,1
r,2,40,9.113539,43.638462,0,0
r,3,40,9.131692,61.021233,0,0
r,4,38,9.061846,78.077232,0,0
r,5,35,9.036000,95.138771,0,0
r,0,39,9.148923,9.276923,0,4
r,1,41,9.098154,26.616922,0,1
r,2,41,9.099692,43.713539,0,0
r,3,41,9.108308,61.036308,0,0
r,4,39,9.062154,77.762154,0,0
r,5,36,9.036307,94.843689,0,0
r,0,40,9.148923,9.276308,0,4
r,1,42,9.112923,26.481846,0,1
r,2,42,9.102154,43.624001,0,0
r,3,42,9.107693,60.338768,0,0
r,4,40,9.061846,77.297539,0,0
r,5,37,9.036615,94.372925,0,0
r,0,41,9.148923,9.276923,0,4
r,1,43,9.097846,26.623077,0,1
r,2,43,9.100924,43.573845,0,0
r,3,43,9.131385,60.612309,0,0
r,4,41,9.062154,77.580925,0,0
r,5,38,9.050154,94.619080,0,0
r,1,44,8.941231,17.004923,0,1
r,2,44,9.100000,34.419998,0,0
r,3,44,9.094461,51.090462,0,0
r,4,42,9.105846,68.053535,0,0
r,5,39,9.064308,85.127693,0,0
r,0,42,9.472308,9.528923,0,5
r,1,45,9.130154,26.887077,0,1
r,2,45,9.150154,44.096001,0,0
r,3,45,9.150769,61.052307,0,0
r,4,43,9.101846,78.020920,0,0
r,0,43,8.951693,9.008307,0,5
r,1,46,9.120000,25.907385,0,1
r,2,46,9.148308,43.109848,0,0
r,3,46,9.181231,60.514462,0,0
r,4,44,9.080000,77.445541,0,0
r,0,44,8.962153,9.018769,0,5
r,1,47,9.125539,26.478462,0,1
r,2,47,9.125846,43.625847,0,0
r,3,47,9.158154,61.015385,0,0
r,4,45,9.106770,78.138458,0,0
r,0,45,9.007384,9.063385,0,5
r,1,48,9.139384,26.075077,0,1
r,2,48,9.152308,43.421539,0,0
r,3,48,9.148616,60.805538,0,0
r,4,46,9.103692,77.871689,0,0
r,0,46,9.052923,9.109538,0,5
r,1,49,9.124000,26.749538,0,1
r,2,49,9.205846,44.500614,0,0
r,3,49,9.159385,61.675999,0,0
r,4,47,9.108923,78.924004,0,0
r,0,47,9.022154,9.078770,0,5
r,1,50,9.171385,26.177847,0,1
r,2,50,9.149538,43.549232,0,0
r,3,50,9.168000,61.225845,0,0
r,4,48,9.101231,78.269539,0,0
r,0,48,9.050769,9.107385,0,5
r,1,51,9.114154,26.209539,0,1
r,2,51,9.163692,43.548615,0,0
r,3,51,9.160308,61.109848,0,0
r,4,49,9.109231,78.040619,0,0
r,0,49,9.042461,9.099077,0,5
r,1,52,9.125231,26.332308,0,1
r,2,52,9.160923,43.404613,0,0
r,3,52,9.168615,60.828617,0,0
r,4,50,9.101231,78.109535,0,0
r,0,50,9.011385,9.068000,0,5
r,1,53,9.114462,26.171385,0,1
r,2,53,9.161846,43.551693,0,0
r,3,53,9.157846,61.051079,0,0
r,4,51,9.107385,78.127388,0,0
r,0,51,9.021846,9.078462,0,5
r,1,54,9.127692,26.118769,0,1
r,2,54,9.150154,43.452923,0,0
r,3,54,9.190769,60.920616,0,0
r,4,52,9.101231,78.076920,0,0
r,0,52,8.985847,9.042461,0,5
r,1,55,9.113846,26.282461,0,1
r,2,55,9.175076,43.693230,0,0
r,3,55,9.160615,61.223385,0,0
r,4,53,9.119692,78.445541,0,0
r,0,53,9.020000,9.076615,0,5
r,1,56,9.125539,25.850769,0,1
r,2,56,9.172615,43.085846,0,0
r,3,56,9.168615,60.570152,0,0
r,4,54,9.103692,77.788002,0,0
r,0,54,8.987692,9.044308,0,5
r,1,57,9.114462,26.066769,0,1
r,2,57,9.149846,43.207077,0,0
r,3,57,9.158462,60.578461,0,0
r,4,55,9.129539,77.574463,0,0
r,0,55,9.019384,9.075384,0,5
r,1,58,9.136616,26.410769,0,1
r,2,58,9.150154,43.513229,0,0
r,3,58,9.168000,61.055691,0,0
r,4,56,9.101539,77.748619,0,0
r,0,56,9.011077,9.067693,0,5
r,1,59,9.116307,26.076616,0,1
r,2,59,9.161846,43.395691,0,0
r,3,59,9.160308,60.773232,0,0
r,4,57,9.106770,77.655075,0,0
r,0,57,9.042769,9.099384,0,5
r,1,60,9.125539,26.463385,0,1
r,2,60,9.161231,43.740616,0,0
r,3,60,9.169847,61.156921,0,0
r,4,58,9.101539,78.472618,0,0
r,0,58,8.988308,9.044923,0,5
r,1,61,9.113846,26.141846,0,1
r,2,61,9.164000,43.485847,0,0
r,3,61,9.160308,61.038769,0,0
r,4,59,9.108923,77.920311,0,0
r,0,59,9.037230,9.093846,0,5
r,1,62,9.125231,26.325846,0,1
r,2,62,9.161231,43.476925,0,0
r,3,62,9.169847,61.017845,0,0
r,4,60,9.103692,78.203384,0,0
r,0,60,8.985847,9.042461,0,5
r,1,63,9.116307,26.269846,0,1
r,2,63,9.152308,43.451691,0,0
r,3,63,9.165846,60.612614,0,0
r,4,61,9.107385,77.752617,0,0
r,0,61,9.035077,9.091692,0,5
r,1,64,9.127692,26.237230,0,1
r,2,64,9.163692,43.627075,0,0
r,3,64,9.190769,61.247692,0,0
r,4,62,9.101231,78.628616,0,0
r,0,62,8.985847,9.042461,0,5
r,1,65,9.116615,26.281231,0,1
r,2,65,9.175076,43.593231,0,0
r,3,65,9.160308,61.230152,0,0
r,4,63,9.109231,78.316612,0,0
r,0,63,9.021846,9.078462,0,5
r,1,66,9.125231,26.136923,0,1
r,2,66,9.150461,43.203999,0,0
r,3,66,9.191692,60.539383,0,0
r,4,64,9.101539,77.849846,0,0
r,0,64,8.988000,9.044308,0,5
r,1,67,9.116615,26.069538,0,1
r,2,67,9.174461,43.462154,0,0
r,3,67,9.160308,61.227077,0,0
r,4,65,9.112000,78.306770,0,0
r,0,65,9.019692,9.076307,0,5
r,1,68,9.125231,26.207077,0,1
r,2,68,9.172923,43.208923,0,0
r,3,68,9.167384,60.832924,0,0
r,4,66,9.104615,78.139381,0,0
r,0,66,8.988308,9.044616,0,5
r,1,69,9.116615,26.062769,0,1
r,2,69,9.175076,43.356922,0,0
r,3,69,9.160615,60.995075,0,0
r,4,67,9.112308,78.059998,0,0
r,0,67,9.027077,9.083693,0,5
r,1,70,9.148616,26.059692,0,1
r,2,70,9.149846,43.375999,0,0
r,3,70,9.173538,61.126152,0,0
r,4,68,9.103692,78.572311,0,0
r,0,68,8.985847,9.042461,0,5
r,1,71,9.138154,26.306461,0,1
r,2,71,9.149846,43.770153,0,0
r,3,71,9.162154,61.365845,0,0
r,4,69,9.107077,78.736305,0,0
r,0,69,9.020000,9.076615,0,5
r,1,72,9.151384,25.877539,0,1
r,2,72,9.150154,43.315693,0,0
r,3,72,9.171077,60.848309,0,0
r,4,70,9.101539,77.704926,0,0
r,0,70,8.987692,9.043693,0,5
r,1,73,9.114154,26.176001,0,1
r,2,73,9.152616,43.073540,0,0
r,3,73,9.160615,60.346462,0,0
r,4,71,9.109538,77.446770,0,0
r,0,71,8.962153,9.018769,0,5
r,1,74,9.127384,26.407385,0,1
r,2,74,9.150154,43.568924,0,0
r,3,74,9.170154,61.032616,0,0
r,4,72,9.101539,78.017540,0,0
r,0,72,8.995384,9.052000,0,5
r,1,75,9.137846,26.067692,0,1
r,2,75,9.152000,43.323383,0,0
r,3,75,9.162154,60.650154,0,0
r,4,73,9.110154,77.857536,0,0
r,0,73,9.019692,9.076307,0,5
r,1,76,9.150769,26.230154,0,1
r,2,76,9.149846,43.502155,0,0
r,3,76,9.171077,61.111691,0,0
r,4,74,9.101539,78.124619,0,0
r,0,74,8.988308,9.044616,0,5
r,1,77,9.140307,26.089846,0,1
r,2,77,9.149538,43.186153,0,0
r,3,77,9.161846,60.896923,0,0
r,4,75,9.108923,78.242767,0,0
r,0,75,9.020000,9.076615,0,5
r,1,78,9.127384,25.842770,0,1
r,2,78,9.150461,43.185230,0,0
r,3,78,9.167692,60.606770,0,0
r,4,76,9.101231,77.687080,0,0
r,0,76,8.949538,9.006154,0,5
r,1,79,9.116307,26.229231,0,1
r,2,79,9.152000,43.364922,0,0
r,3,79,9.158462,60.557537,0,0
r,4,77,9.106770,77.750771,0,0
r,0,77,8.985538,9.042154,0,5
r,1,80,9.125231,26.551384,0,1
r,2,80,9.162461,43.758461,0,0
t,3
r,3,80,9.132308,81.842155,1,1
r,0,78,9.015385,9.072308,0,5
r,1,81,9.169230,26.222769,0,1
r,2,81,9.135693,43.626461,0,0
r,3,81,9.136000,61.234154,0,1
r,4,78,10.276308,79.551079,0,0
r,0,79,8.996000,9.052615,0,5
r,1,82,9.114154,26.043692,0,1
r,2,82,9.137231,43.179691,0,0
r,3,82,9.105538,60.532925,0,1
r,4,79,9.129847,77.595695,0,0
r,0,80,9.056000,9.112000,0,5
t,1
r,1,83,9.149538,46.805538,1,2
r,2,83,9.090462,64.328613,0,0
r,3,83,9.165231,81.412926,0,1
r,0,81,9.055077,9.112000,0,5
r,1,84,9.184000,26.173538,0,2
r,2,84,9.117538,43.461540,0,0
r,3,84,9.139077,61.082462,0,1
r,4,80,10.034769,79.102463,0,0
r,0,82,8.960923,9.017538,0,5
r,1,85,9.133846,26.313847,0,2
r,2,85,9.123693,43.706768,0,0
r,3,85,9.124616,61.112923,0,1
r,4,81,9.125231,78.326157,0,0
r,0,83,9.058769,9.115385,0,5
r,1,86,9.148308,26.610153,0,2
r,2,86,9.136923,43.716309,0,0
r,3,86,9.130769,61.220924,0,1
r,4,82,9.120615,78.311386,0,0
r,0,84,9.050154,9.106462,0,5
r,1,87,9.130462,26.153538,0,2
r,2,87,9.121846,43.330154,0,0
r,3,87,9.122461,60.875999,0,1
r,4,83,9.127384,78.229843,0,0
r,0,85,9.081846,9.138154,0,5
r,1,88,9.139077,26.672001,0,2
r,2,88,9.114462,43.465847,0,0
r,3,88,9.133231,61.130154,0,1
r,4,84,9.118462,78.362465,0,0
r,0,86,9.049539,9.106153,0,5
r,1,89,9.130154,26.454153,0,2
r,2,89,9.126769,43.771999,0,0
r,3,89,9.124923,61.373539,0,1
r,4,85,9.122461,78.532310,0,0
r,0,87,9.031693,9.088307,0,5
r,1,90,9.146461,26.246769,0,2
r,2,90,9.114154,43.593845,0,0
r,3,90,9.131077,61.104614,0,1
r,4,86,9.116923,78.114464,0,0
r,0,88,9.024923,9.080923,0,5
r,1,91,9.130462,26.401539,0,2
r,2,91,9.135077,43.475693,0,0
r,3,91,9.122461,60.775692,0,1
r,4,87,9.121846,77.945541,0,0
r,0,89,9.058769,9.115385,0,5
r,1,92,9.154462,26.622768,0,2
r,2,92,9.113846,43.970154,0,0
r,3,92,9.130769,61.299076,0,1
r,4,88,9.114462,78.239388,0,0
r,0,90,9.024923,9.080923,0,5
r,1,93,9.132923,26.403692,0,2
r,2,93,9.134154,43.852001,0,0
r,3,93,9.141231,61.233540,0,1
r,4,89,9.124308,78.271385,0,0
r,0,91,9.060923,9.117538,0,5
r,1,94,9.139384,26.384615,0,2
r,2,94,9.114154,43.731998,0,0
r,3,94,9.140615,61.309845,0,1
r,4,90,9.115077,78.452927,0,0
r,0,92,9.016000,9.072616,0,5
r,1,95,9.130462,26.191692,0,2
r,2,95,9.124000,43.405231,0,0
r,3,95,9.122461,60.821537,0,1
r,4,91,9.122154,78.094772,0,0
r,0,93,9.060923,9.117538,0,5
r,1,96,9.141846,26.499693,0,2
r,2,96,9.117538,43.827385,0,0
r,3,96,9.138461,61.383076,0,1
r,4,92,9.131077,78.477539,0,0
r,0,94,9.026770,9.082769,0,5
r,1,97,9.130462,26.406155,0,2
r,2,97,9.133846,43.495998,0,0
r,3,97,9.138461,61.080921,0,1
r,4,93,9.123077,78.235695,0,0
r,0,95,9.058769,9.115077,0,5
r,1,98,9.141231,26.600615,0,2
r,2,98,9.125231,43.567383,0,0
r,3,98,9.192307,60.956001,0,1
r,4,94,9.182462,78.080002,0,0
r,0,96,8.999385,9.056000,0,5
r,1,99,9.212308,26.589539,0,2
r,2,99,9.139384,44.204617,0,0
r,3,99,9.184923,61.685844,0,1
r,4,95,9.128923,79.305542,0,0
r,0,97,9.004923,9.061539,0,5
r,1,100,9.188923,26.230770,0,2
r,2,100,9.144308,43.573540,0,0
r,3,100,9.147077,61.126152,0,1
r,4,96,9.111384,78.509537,0,0
r,0,98,9.004923,9.061539,0,5
r,1,101,9.201538,26.249231,0,2
r,2,101,9.161538,43.841537,0,0
r,3,101,9.140000,61.617538,0,1
r,4,97,9.119692,78.748619,0,0
r,0,99,9.007077,9.063692,0,5
r,1,102,9.180000,26.252001,0,2
r,2,102,9.130462,42.995384,0,0
r,3,102,9.170154,60.454460,0,1
r,4,98,9.110769,77.721230,0,0
r,0,100,8.962770,9.019384,0,5
r,1,103,9.201538,26.416924,0,2
r,2,103,9.163077,43.915077,0,0
r,3,103,9.140000,61.446770,0,1
r,4,99,9.131385,78.581230,0,0
r,0,101,9.028615,9.085231,0,5
r,1,104,9.179384,26.304924,0,2
r,2,104,9.121231,43.870461,0,0
r,3,104,9.158462,61.310463,0,1
r,4,100,9.110769,78.536613,0,0
r,0,102,8.988923,9.045539,0,5
r,1,105,9.168923,26.464615,0,2
r,2,105,9.140924,44.107693,0,0
r,3,105,9.162769,61.309845,0,1
r,4,101,9.120308,78.853233,0,0
r,0,103,9.018461,9.074769,0,5
r,1,106,9.179692,26.550154,0,2
r,2,106,9.122769,44.048615,0,0
r,3,106,9.157230,61.472309,0,1
r,4,102,9.133846,78.841843,0,0
r,0,104,8.963385,9.020000,0,5
r,1,107,9.170462,25.921230,0,2
r,2,107,9.135693,43.213230,0,0
r,3,107,9.162769,60.665539,0,1
r,4,103,9.120000,78.186157,0,0
r,0,105,9.020616,9.077230,0,5
r,1,108,9.177231,26.189846,0,2
r,2,108,9.120308,43.708923,0,0
r,3,108,9.149538,60.929848,0,1
r,4,104,9.110769,78.284920,0,0
r,0,106,8.987077,9.043385,0,5
r,1,109,9.168923,26.242153,0,2
r,2,109,9.133538,44.020924,0,0
r,3,109,9.137846,61.319691,0,1
r,4,105,9.127384,78.629845,0,0
r,0,107,9.018769,9.075384,0,5
r,1,110,9.179692,26.534462,0,2
r,2,110,9.123077,44.091999,0,0
r,3,110,9.154769,61.550770,0,1
r,4,106,9.133846,78.809540,0,0
r,0,108,8.963385,9.020000,0,5
r,1,111,9.170462,25.920923,0,2
r,2,111,9.130462,43.238770,0,0
r,3,111,9.148000,60.594769,0,1
r,4,107,9.140307,77.878151,0,0
r,0,109,8.996615,9.053231,0,5
r,1,112,9.188923,26.584616,0,2
r,2,112,9.121538,43.952309,0,0
r,3,112,9.149538,61.414154,0,1
r,4,108,9.133846,79.064926,0,0
r,0,110,8.963077,9.019692,0,5
r,1,113,9.178461,26.294462,0,2
r,2,113,9.127692,43.962769,0,0
r,3,113,9.162769,61.564617,0,1
r,4,109,9.119692,79.284309,0,0
r,0,111,8.995077,9.051692,0,5
r,1,114,9.188616,26.485846,0,2
r,2,114,9.119077,43.892921,0,0
r,3,114,9.149538,61.366154,0,1
r,4,110,9.110769,78.860001,0,0
r,0,112,8.963077,9.019692,0,5
r,1,115,9.166769,26.328615,0,2
r,2,115,9.128307,43.976002,0,0
r,3,115,9.137539,61.095387,0,1
r,4,111,9.120000,78.411385,0,0
r,0,113,8.994769,9.051385,0,5
r,1,116,9.188616,26.484308,0,2
r,2,116,9.118770,43.847076,0,0
r,3,116,9.172000,61.340923,0,1
r,4,112,9.108923,78.802773,0,0
r,0,114,8.963385,9.020000,0,5
r,1,117,9.166769,25.840616,0,2
r,2,117,9.127692,43.324615,0,0
r,3,117,9.160923,61.026154,0,1
r,4,113,9.119692,78.425537,0,0
r,0,115,9.018461,9.074769,0,5
r,1,118,9.179692,26.454153,0,2
r,2,118,9.119692,44.127693,0,0
r,3,118,9.150769,61.745232,0,1
r,4,114,9.110461,79.133842,0,0
r,1,119,8.867077,16.754154,0,2
r,2,119,9.168923,34.570152,0,0
r,3,119,9.126462,52.133537,0,1
r,4,115,9.137846,69.688927,0,0
r,5,40,9.599384,87.669846,0,0
r,0,116,9.688000,9.832308,0,6
r,1,120,9.202154,27.269230,0,2
r,2,120,9.130462,44.646770,0,0
r,3,120,9.147077,61.964001,0,1
r,4,116,9.110461,78.845848,0,0
r,5,41,9.122461,96.360001,0,0
r,0,117,9.221231,9.366462,0,6
r,1,121,9.200000,26.748615,0,2
r,2,121,9.119077,44.470463,0,0
r,3,121,9.150769,61.753231,0,1
r,4,117,9.111077,79.238464,0,0
r,5,42,9.130154,96.790771,0,0
r,0,118,9.197846,9.334769,0,6
r,1,122,9.202154,27.094769,0,2
r,2,122,9.132308,44.473232,0,0
r,3,122,9.154769,62.049232,0,1
r,4,118,9.108923,79.428307,0,0
r,5,43,9.122461,96.610771,0,0
r,0,119,9.231692,9.376923,0,6
r,1,123,9.179692,27.100924,0,2
r,2,123,9.130769,44.517845,0,0
r,3,123,9.147077,61.958153,0,1
r,4,119,9.110769,79.225227,0,0
r,5,44,9.120000,96.755692,0,0
r,0,120,9.199693,9.336616,0,6
r,1,124,9.199693,26.864614,0,2
r,2,124,9.169230,44.436001,0,0
r,3,124,9.160923,61.693230,0,1
r,4,120,9.110769,79.077538,0,0
r,5,45,9.122461,96.371384,0,0
r,0,121,9.197538,9.342770,0,6
r,1,125,9.200615,26.964308,0,2
r,2,125,9.166769,44.135384,0,0
r,3,125,9.160923,61.887691,0,1
r,4,121,9.133538,79.433540,0,0
r,5,46,9.120000,97.055382,0,0
r,0,122,9.176923,9.322154,0,6
r,1,126,9.199385,26.898769,0,2
r,2,126,9.169538,44.479385,0,0
r,3,126,9.149538,62.242767,0,1
chkState = 4, hence failing
r,0,123,9.105846,9.162154,0,6
r,2,127,8.939384,34.353848,0,0
r,3,126,10.299385,53.220924,0,1
r,4,122,9.164923,71.205536,0,0
r,5,47,9.133538,88.512619,0,0
r,1,127,10.083076,18.208307,0,3
r,2,128,9.210154,36.178768,0,0
r,3,127,9.199385,53.697231,0,1
r,4,123,9.116923,71.442154,0,0
r,5,48,9.147077,89.095695,0,0
r,0,124,9.491076,9.547692,0,7
r,1,128,9.204308,27.134769,0,3
r,2,129,9.200923,44.492924,0,0
r,3,128,9.147077,61.947384,0,1
r,4,124,9.110461,79.244308,0,0
r,0,125,8.965231,9.021539,0,7
r,1,129,9.169847,26.197538,0,3
r,2,130,9.137231,43.714462,0,0
r,3,129,9.137539,61.144615,0,1
r,4,125,9.120000,78.695381,0,0
t,0
r,0,126,9.033539,29.850462,1,8
r,1,130,9.192000,47.716000,0,3
r,2,131,9.137846,64.918465,0,0
r,3,130,9.148923,82.488304,0,1
r,0,127,9.032000,9.088307,0,8
r,1,131,9.235077,26.495384,0,3
r,2,132,9.176000,44.035385,0,0
r,3,131,9.159077,61.824615,0,1
r,4,126,10.007692,80.059998,0,0
r,0,128,8.996615,9.053231,0,8
